word	corpus	hit_id	词义	判定	判据	信度
paragraph	Generic	321	段落	G1-Development	"paragraph development"	H
paragraph	Generic	336	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	374	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	627	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	646	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	660	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	111	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	264	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	279	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	295	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	313	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	209	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	348	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	363	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	380	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	391	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	407	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	444	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	400	段落	G1-Development	"paragraph development"	H
paragraph	Generic	414	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	423	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	426	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	431	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	435	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	443	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	748	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	223	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	231	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	241	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	256	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	619	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	280	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	323	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	213	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	225	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	800	段落	G1-Global Structure	"paragraph structure"	H
paragraph	Generic	285	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	312	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	337	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	609	段落	G1-Global Structure	"paragraph structure"	H
paragraph	Generic	627	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	641	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	654	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	664	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	675	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	767	段落	G1-Development	"paragraph development"	H
paragraph	Generic	328	段落	G1-Development	"paragraph development"	H
paragraph	Generic	344	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	370	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	629	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	752	段落	G1-Global Structure	"paragraph structure"	H
paragraph	Generic	288	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	362	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	364	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	147	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	224	段落	G1-Development	"paragraph development"	H
paragraph	Generic	236	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	255	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	708	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	464	段落	G1-Global Structure	"paragraph structure"	H
paragraph	Generic	474	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	489	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	219	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	273	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	281	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	277	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	739	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	418	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	429	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	442	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	460	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	269	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	289	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	298	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	306	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	313	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	338	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	723	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	258	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	274	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	297	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	564	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	172	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	192	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	209	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	223	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	237	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	250	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	257	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	463	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	191	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	435	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	148	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	165	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	176	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	187	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	285	段落	G1-Development	"paragraph development"	H
paragraph	Generic	288	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	122	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	480	段落	G1-Development	"paragraph development"	H
paragraph	Generic	494	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	507	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	614	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	182	段落	G1-Development	"paragraph development"	H
paragraph	Generic	220	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	241	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	268	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	737	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	295	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	313	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	340	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	368	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	280	段落	G1-Development	"paragraph development"	H
paragraph	Generic	295	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	810	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	70	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	270	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	288	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	617	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	630	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	642	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	654	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	252	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	258	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	267	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	274	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	303	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	394	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	701	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	295	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	310	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	322	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	332	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	730	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	197	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	239	段落	G1-Development	"paragraph development"	H
paragraph	Generic	243	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	275	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	751	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	200	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	267	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	270	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	701	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	121	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	153	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	163	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	175	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	187	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	196	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	204	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	212	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	219	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	239	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	246	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	253	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	260	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	267	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	633	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	767	段落	G1-Global Structure	"paragraph structure"	H
paragraph	Generic	294	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	313	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	342	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	359	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	282	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	289	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	312	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	322	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	239	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	265	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	291	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	317	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	778	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	199	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	478	段落	G1-Development	"paragraph development"	H
paragraph	Generic	491	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	202	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	254	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	268	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	282	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	294	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	751	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	295	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	720	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	488	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	505	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	521	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	171	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	187	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	345	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	168	段落	G1-Global Structure	"paragraph structure"	H
paragraph	Generic	208	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	214	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	222	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	231	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	256	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	743	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	222	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	227	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	233	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	239	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	531	段落	G1-Development	"paragraph development"	H
paragraph	Generic	549	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	693	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	209	段落	G1-Development	"paragraph development"	H
paragraph	Generic	285	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	141	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	206	段落	G1-Development	"paragraph development"	H
paragraph	Generic	218	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	244	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	261	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	232	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	251	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	269	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	283	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	263	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	267	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	272	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	279	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	300	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	234	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	237	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	247	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	256	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	265	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	556	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	126	段落	G1-Global Structure	"paragraph structure"	H
paragraph	Generic	184	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	215	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	313	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	547	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	594	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	600	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	708	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	299	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	321	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	339	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	359	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	388	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	750	段落	G1-Global Structure	"paragraph structure"	H
paragraph	Generic	89	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	556	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	574	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	601	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	604	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	632	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	144	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	239	段落	G1-Global Structure	"paragraph structure"	H
paragraph	Generic	327	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	711	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	734	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	779	段落	G1-Global Structure	"paragraph structure"	H
paragraph	Generic	129	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	199	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	209	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	242	段落	G1-Development	"paragraph development"	H
paragraph	Generic	780	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	280	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	337	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	214	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	222	段落	G2-Correctness-Grammar	"paragraph grammar"	H
paragraph	Generic	230	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	252	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	218	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	238	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	260	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	280	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	218	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	226	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	236	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	243	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	263	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	697	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	194	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	201	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	211	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	221	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	237	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	200	段落	G1-Global Structure	"paragraph structure"	H
paragraph	Generic	232	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	237	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	243	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	250	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	265	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	290	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	182	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	202	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	225	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	241	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	194	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	209	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	225	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	242	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	197	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	225	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	242	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	258	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	296	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	209	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	219	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	226	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	236	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	212	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	200	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	210	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	217	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	227	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	246	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	305	段落	G1-Global Structure	"paragraph reference"	H
paragraph	Generic	707	段落	G1-Global Structure	"paragraph reference"	H
paragraphs	Chinese	588	段落	G2-Correctness-Grammar	"paragraphs grammar"	H
paragraphs	Chinese	694	段落	G2-Correctness-Grammar	"paragraphs grammar"	H
paragraphs	Chinese	159	段落	G1-Global Structure	"paragraphs structure"	H
paragraphs	Chinese	475	段落	G1-Global Structure	"paragraphs structure"	H
paragraphs	Chinese	89	段落	G1-Global Structure	"paragraphs structure"	H
paragraphs	Chinese	218	段落	G1-Global Structure	"paragraphs structure"	H
paragraphs	Chinese	229	段落	G1-Global Structure	"paragraphs structure"	H
paragraphs	Chinese	249	段落	G1-Global Structure	"paragraphs structure"	H
paragraphs	Chinese	630	段落	G1-Global Structure	"paragraphs structure"	H
paragraphs	Chinese	637	段落	G1-Global Structure	"paragraphs structure"	H
paragraphs	Chinese	720	段落	G2-Correctness-Grammar	"paragraphs grammar"	H
paragraphs	Chinese	752	段落	G1-Global Structure	"paragraphs structure"	H
paragraphs	Chinese	197	段落	G1-Global Structure	"paragraphs structure"	H
paragraphs	Chinese	224	段落	G1-Global Structure	"paragraphs structure"	H
paragraphs	Chinese	295	段落	G1-Development	"paragraphs development"	H
paragraphs	Chinese	312	段落	G1-Global Structure	"paragraphs structure"	H
paragraphs	Chinese	722	段落	G1-Global Structure	"paragraphs structure"	H
paragraphs	Chinese	402	段落	G1-Global Structure	"paragraphs structure"	H
paragraphs	Chinese	733	段落	G2-Correctness-Grammar	"paragraphs grammar"	H
paragraphs	Chinese	244	段落	G1-Global Structure	"paragraphs structure"	H
paragraphs	Chinese	648	段落	G1-Global Structure	"paragraphs structure"	H
paragraphs	Chinese	305	段落	G1-Global Structure	"paragraphs structure"	H
paragraphs	Chinese	711	段落	G1-Global Structure	"paragraphs structure"	H
paragraphs	Chinese	359	段落	G1-Global Structure	"paragraphs structure"	H
paragraphs	Chinese	423	段落	G1-Global Structure	"paragraphs structure"	H
paragraphs	Chinese	737	段落	G1-Global Structure	"paragraphs structure"	H
paragraphs	Chinese	724	段落	G1-Global Structure	"paragraphs structure"	H
paragraphs	Chinese	114	段落	G1-Global Structure	"paragraphs structure"	H
paragraphs	Chinese	208	段落	G1-Global Structure	"paragraphs structure"	H
paragraphs	Chinese	420	段落	G1-Global Structure	"paragraphs structure"	H
paragraphs	Chinese	700	段落	G2-Correctness-Grammar	"paragraphs grammar"	H
paragraphs	Chinese	232	段落	G1-Global Structure	"paragraphs structure"	H
paragraphs	Chinese	648	段落	G1-Global Structure	"paragraphs structure"	H
paragraphs	Chinese	153	段落	G1-Global Structure	"paragraphs structure"	H
paragraphs	Chinese	199	段落	G1-Global Structure	"paragraphs structure"	H
paragraphs	Chinese	522	段落	G1-Global Structure	"paragraphs structure"	H
paragraphs	Chinese	301	段落	G1-Global Structure	"paragraphs structure"	H
paragraphs	Chinese	406	段落	G1-Global Structure	"paragraphs structure"	H
paragraphs	Chinese	444	段落	G1-Global Structure	"paragraphs structure"	H
paragraphs	Chinese	464	段落	G1-Global Structure	"paragraphs structure"	H
paragraphs	Chinese	146	段落	G1-Global Structure	"paragraphs structure"	H
paragraphs	Chinese	160	段落	G1-Global Structure	"paragraphs structure"	H
paragraphs	Chinese	645	段落	G1-Global Structure	"paragraphs structure"	H
paragraphs	Chinese	658	段落	G2-Correctness-Grammar	"paragraphs grammar"	H
paragraphs	Chinese	91	段落	G1-Global Structure	"paragraphs structure"	H
paragraphs	Chinese	102	段落	G1-Global Structure	"paragraphs structure"	H
paragraphs	Chinese	451	段落	G1-Global Structure	"paragraphs structure"	H
paragraphs	Chinese	324	段落	G1-Global Structure	"paragraphs structure"	H
paragraphs	Chinese	687	段落	G1-Global Structure	"paragraphs structure"	H
paragraphs	Chinese	384	段落	G1-Global Structure	"paragraphs structure"	H
paragraphs	Chinese	368	段落	G1-Global Structure	"paragraphs structure"	H
paragraphs	Chinese	670	段落	G1-Global Structure	"paragraphs structure"	H
paragraphs	Chinese	270	段落	G1-Global Structure	"paragraphs structure"	H
paragraphs	Chinese	287	段落	G1-Global Structure	"paragraphs structure"	H
paragraphs	Chinese	661	段落	G2-Correctness-Grammar	"paragraphs grammar"	H
paragraphs	Chinese	379	段落	G1-Global Structure	"paragraphs structure"	H
paragraphs	Chinese	693	段落	G1-Global Structure	"paragraphs structure"	H
paragraphs	Chinese	716	段落	G1-Global Structure	"paragraphs structure"	H
paragraphs	Chinese	732	段落	G1-Global Structure	"paragraphs structure"	H
paragraphs	Chinese	773	段落	G1-Global Structure	"paragraphs structure"	H
paragraphs	Chinese	50	段落	G1-Global Structure	"paragraphs structure"	H
paragraphs	Chinese	555	段落	G1-Global Structure	"paragraphs structure"	H
paragraphs	Chinese	603	段落	G1-Global Structure	"paragraphs structure"	H
paragraphs	Chinese	637	段落	G1-Global Structure	"paragraphs structure"	H
paragraphs	Chinese	134	段落	G1-Global Structure	"paragraphs structure"	H
paragraphs	Chinese	111	段落	G1-Global Structure	"paragraphs structure"	H
paragraphs	Chinese	324	段落	G1-Global Structure	"paragraphs structure"	H
paragraphs	Chinese	242	段落	G1-Global Structure	"paragraphs structure"	H
paragraphs	Chinese	148	段落	G1-Global Structure	"paragraphs structure"	H
paragraphs	Chinese	132	段落	G1-Global Structure	"paragraphs structure"	H
paragraphs	Chinese	681	段落	G1-Global Structure	"paragraphs structure"	H
paragraphs	Chinese	687	段落	G1-Global Structure	"paragraphs structure"	H
paragraphs	Chinese	304	段落	G1-Global Structure	"paragraphs structure"	H
paragraphs	Chinese	290	段落	G1-Global Structure	"paragraphs structure"	H
paragraphs	Chinese	514	段落	G1-Global Structure	"paragraphs structure"	H
paragraphs	Chinese	516	段落	G1-Global Structure	"paragraphs structure"	H
paragraphs	Chinese	137	段落	G1-Global Structure	"paragraphs structure"	H
paragraphs	Chinese	287	段落	G1-Global Structure	"paragraphs structure"	H
paragraphs	Chinese	611	段落	G1-Global Structure	"paragraphs structure"	H
paragraphs	Chinese	671	段落	G1-Global Structure	"paragraphs structure"	H
paragraphs	Chinese	241	段落	G1-Global Structure	"paragraphs structure"	H
paragraphs	Chinese	717	段落	G1-Global Structure	"paragraphs structure"	H
paragraphs	Chinese	757	段落	G1-Global Structure	"paragraphs structure"	H
paragraphs	Chinese	329	段落	G1-Global Structure	"paragraphs structure"	H
paragraphs	Chinese	389	段落	G1-Global Structure	"paragraphs structure"	H
paragraphs	Chinese	678	段落	G1-Global Structure	"paragraphs structure"	H
paragraphs	Chinese	618	段落	G1-Global Structure	"paragraphs structure"	H
paragraphs	Chinese	197	段落	G1-Global Structure	"paragraphs structure"	H
paragraphs	Chinese	334	段落	G1-Global Structure	"paragraphs structure"	H
paragraphs	Chinese	343	段落	G1-Global Structure	"paragraphs structure"	H
paragraphs	Chinese	218	段落	G1-Global Structure	"paragraphs structure"	H
paragraphs	Chinese	672	段落	G1-Global Structure	"paragraphs structure"	H
paragraphs	Chinese	133	段落	G1-Global Structure	"paragraphs structure"	H
paragraphs	Chinese	451	段落	G1-Global Structure	"paragraphs structure"	H
