query_word	match_form	corpus	groups	layers	merge_expanded	doc_id	filename	token_pos	left	node	right
vague	vague	Baseline	9	维度一	NO	146	ICLE-US-SCU-0007.3	301	claim Clarify Attribution and Strengthen Source Use You frequently use	vague	phrases like some people or many children without specifying who
vague	vague	Baseline	9	维度一	NO	147	ICLE-US-SCU-0007.4	464	researchers have found Continual research has been done linking These	vague	appeals to unnamed authorities weaken your credibility For a persuasive
vague	vague	Baseline	9	维度一	NO	147	ICLE-US-SCU-0007.4	783	and pornography paragraphs Add specific cited evidence in place of	vague	appeals to researchers Add a counterargument rebuttal paragraph Proofread carefully
vague	vague	Baseline	9	维度一	NO	153	ICLE-US-SCU-009.4	503	it fail Right now you re addressing relatively weak or	vague	pro life arguments the genocide comparison an unclear point about
vague	vague	Baseline	9	维度一	NO	157	ICLE-US-SCU-0011.2	577	before you explain it Right now several paragraphs open with	vague	transitional phrases Another benefit would be without immediately clarifying what
vague	vague	Baseline	9	维度一	NO	158	ICLE-US-SCU-0011.3	163	currently buried in a long run on introduction and is	vague	about what gun control actually means Does it mean background
vague	Vague	Baseline	9	维度一	NO	159	ICLE-US-SCU-0011.4	331	studies in states Who conducted these studies When Which states	Vague	references to unnamed research weaken your argument considerably For a
vague	vague	Baseline	9	维度一	NO	160	ICLE-US-SCU-0012.2	705	Christains should be Christians check for similar typos throughout Avoid	vague	phrases like This view has struck the heart of the
vague	vague	Baseline	9	维度一	NO	161	ICLE-US-SCU-0012.3	561	whatever style you re required to use Some sources are	vague	Major League Baseball is not a proper citation what document
vague	vague	Baseline	9	维度一	NO	163	ICLE-US-SCU-0013.2	104	I think it should be legalized is too casual and	vague	to function as a thesis statement An academic argument needs
vague	vague	Baseline	9	维度一	NO	165	ICLE-US-SCU-0013.4	156	should be required to admit qualified female applicants Also avoid	vague	phrases like many objections and many firm believers Name the
vague	vague	Baseline	9	维度一	NO	170	ICLE-US-SCU-0016.2	701	people and let them have their way sound dismissive and	vague	and don t reflect the nuance found in your source
vague	vague	Baseline	9	维度一	NO	175	ICLE-US-IND-0002.1	153	a clear claim suggest the reasons you will discuss avoid	vague	wording For example Possible revised thesis Although crime may offer
vague	vague	Baseline	9	维度一	NO	193	ICLE-US-IND-0020.1	459	words like feminism radical equality and dominance but they remain	vague	A strong argument depends on definition Ask yourself What exactly
vague	vague	Baseline	9	维度一	NO	194	ICLE-US-IND-0021.1	551	is more persuasive Also be careful with emotionally loaded or	vague	language such as wild disgruntled zealots destined for failure good
vague	vague	Baseline	9	维度一	NO	201	ICLE-US-MICH-0001.1	135	is a workable starting point but it is still somewhat	vague	How to improve it Make the thesis more precise by
vague	vague	Baseline	9	维度一	NO	205	ICLE-US-MICH-0005.1	488	follow Try to keep one main idea per sentence avoid	vague	phrasing use formal academic wording For example this sentence is
vague	vague	Baseline	9	维度一	NO	210	ICLE-US-MICH-0010.1	536	of this century Depending on context that may sound historically	vague	Grammar spelling and mechanics There are several sentence level errors
vague	vague	Baseline	9	维度一	NO	211	ICLE-US-MICH-0011.1	702	the conclusion more persuasive Your conclusion is brief and somewhat	vague	Thanks to Dr Salk we are a little bit more
vague	vague	Baseline	9	维度一	NO	212	ICLE-US-MICH-0012.1	459	can still explain the logic more carefully rather than making	vague	claims Create a stronger conclusion Your final sentences summarize the
vague	vague	Baseline	9	维度一	NO	214	ICLE-US-MICH-0014.1	201	the thesis Right now your thesis is ambitious but somewhat	vague	the discovery and harness of atom and its energy and
vague	vague	Baseline	9	维度一	NO	215	ICLE-US-MICH-0015.1	435	Clarify and refine your wording Several sentences are understandable but	vague	or awkward Examples The discovery of one compound led to
vague	vague	Baseline	9	维度一	NO	215	ICLE-US-MICH-0015.1	699	inaccuracies especially about bacteria mold and the common cold Replace	vague	or passive phrasing with more precise language Organize paragraphs around
vague	vague	Baseline	9	维度一	NO	222	ICLE-US-MICH-0022.1	581	phrases like average person or average teenager which can sound	vague	Correct grammar spelling and mechanics There are many sentence level
vague	vague	Baseline	9	维度一	NO	226	ICLE-US-MICH-0026.1	531	about anything very powerful tool indeed These sound informal and	vague	Replace them with more precise academic language Grammar and sentence
vague	vague	Baseline	9	维度一	NO	228	ICLE-US-MICH-0029.1	216	and linking ozone depletion directly to nuclear energy This is	vague	and scientifically inaccurate Ozone depletion is primarily associated with chemicals
vague	vague	Baseline	9	维度一	NO	229	ICLE-US-MICH-0031.1	427	explained clearly Clarify and refine sentences Some sentences are awkward	vague	or grammatically unclear For example One of the most significant
vague	vague	Baseline	9	维度一	NO	229	ICLE-US-MICH-0031.1	499	incomplete and the phrase used in a useless way is	vague	The greatest effect that television has had is that it
vague	vague	Baseline	9	维度一	NO	230	ICLE-US-MICH-0032.1	638	into clear body paragraphs Add a conclusion Replace informal or	vague	expressions with more precise academic language Proofread for grammar spelling
vague	vague	Baseline	9	维度一	NO	235	ICLE-US-MICH-0037.1	425	informal B Avoid overstatement Some phrases are too exaggerated or	vague	such as the power of computers for me is incomprehensible
vague	vague	Baseline	9	维度一	NO	236	ICLE-US-MICH-0038.1	426	language which gives it force but at times it becomes	vague	or overly dramatic Academic argument works best when emotional intensity
vague	vague	Baseline	9	维度一	NO	237	ICLE-US-MICH-0039.1	365	well In the paragraph about learning your examples are too	vague	What do you mean by Biology and cosm graph in
vague	vague	Baseline	9	维度一	NO	245	ICLE-US-MRQ-0002.1	351	case and Dr Kevorkian but these examples are often too	vague	Some sentences are incomplete because of the marks and several
vague	vague	Baseline	9	维度一	NO	250	ICLE-US-MRQ-0007.1	325	and books which is good but many references are too	vague	For example According to a thesis written by Howard Fuller
vague	vague	Baseline	9	维度一	NO	251	ICLE-US-MRQ-0008.1	216	even where you refer to examples they are often too	vague	For instance the Marquette student example the Penn State study
vague	vague	Baseline	9	维度一	NO	254	ICLE-US-MRQ-0011.1	577	appears often Vary your sentence openings Clarity Some pronouns are	vague	such as They believe Be specific about who they are
vague	vague	Baseline	9	维度一	NO	258	ICLE-US-MRQ-0015.1	356	articles and cite them clearly Also do not rely on	vague	phrases like This is a good statement This is good
vague	vague	Baseline	9	维度一	NO	263	ICLE-US-MRQ-0020.1	419	do include opposing views which is good but some are	vague	or underdeveloped For example the claim that women s sports
vague	vague	Baseline	9	维度一	NO	269	ICLE-US-MRQ-0026.1	468	begin with a useful point but then become repetitive or	vague	Try this structure for each paragraph Topic sentence naming a
vague	vague	Baseline	9	维度一	NO	278	ICLE-US-MRQ-0035.1	643	right word taking on all aspects of human life is	vague	the woman in which it resides the woman in whom
vague	vague	Baseline	9	维度一	NO	280	ICLE-US-MRQ-0037.1	502	argument is strong because it makes people think is too	vague	Explain how and why it persuades Ask yourself What assumption
vague	vague	Baseline	9	维度一	NO	285	ICLE-US-MRQ-0042	317	a topic sentence that clearly connects to your thesis Replace	vague	wording with precise claims At times your language is too
vague	vague	Baseline	9	维度一	NO	290	ICLE-US-PRB-0034.2	746	stronger Your final sentence is interesting but it is too	vague	The conclusion should clearly restate the argument and explain its
vague	vague	Baseline	9	维度一	NO	294	ICLE-US-PRB-0038.2	352	for their laziness structural barriers or systemic disadvantage instead of	vague	phrases like unfortunate social conditions A more neutral tone will
vague	vague	Baseline	9	维度一	NO	297	ICLE-US-SCU-0001.2	301	the civil rights movement started is also inaccurate and too	vague	Your descriptions of the flags are informal and not fully
vague	vague	Baseline	9	维度一	NO	320	ICLE-US-SCU-0007.3	462	does not prove anything unless you provide evidence Try replacing	vague	statements with specific cited support Also explain the credibility and
vague	vague	Baseline	9	维度一	NO	329	ICLE-US-SCU-0010.3	533	or imprecise For example A major uproar has arisen sounds	vague	the world would not be in danger of overfilling the
vague	vague	Baseline	9	维度一	NO	335	ICLE-US-SCU-0012.3	615	meet in second round action correct but somewhat informal and	vague	people are fascinated by star athletes as made evident by
vague	vague	Baseline	9	维度一	NO	344	ICLE-US-SCU-0016.2	87	clearly stated until the end and even then it remains	vague	An argumentative essay needs a specific debatable thesis early in
vague	vague	Baseline	9	维度一	NO	344	ICLE-US-SCU-0016.2	531	evidence shows Strengthen tone and fairness Try to avoid emotionally	vague	statements such as There is no reason to fight over
write	Write	Generic	2,10	act 层	NO	0	ICLE-US-IND-0001.1	675	Revision Fill in the missing quotation placeholder with real content	Write	a one sentence thesis and place it at the end
write	write	Generic	2,10	act 层	NO	5	ICLE-US-IND-0006.1	576	preserve the egalitarian concept Avoid ampersands in formal academic writing	write	and in full The individual in turn incorporates the norm
write	Write	Generic	2,10	act 层	NO	5	ICLE-US-IND-0006.1	630	Suggestions for Revision Insert and properly cite all three quotations	Write	a clear one or two sentence thesis statement at the
write	Write	Generic	2,10	act 层	NO	12	ICLE-US-IND-0013.1	702	how we think about gender roles today Suggested Next Steps	Write	a one sentence thesis statement and check that every paragraph
write	Write	Generic	2,10	act 层	NO	13	ICLE-US-IND-0014.1	146	my reader to believe by the end of this essay	Write	that as a clear one sentence thesis and make sure
write	write	Generic	2,10	act 层	NO	13	ICLE-US-IND-0014.1	476	example instead of Sounds like trouble to me you might	write	This example illustrates how a minor crime can escalate into
write	Write	Generic	2,10	act 层	NO	13	ICLE-US-IND-0014.1	647	ve presented and perhaps suggest broader implications Suggested Next Steps	Write	a one sentence thesis and revise your intro to build
write	Write	Generic	2,10	act 层	NO	13	ICLE-US-IND-0014.1	697	for formality Proofread carefully for spelling and sentence length issues	Write	a conclusion that circles back to your thesis You have
write	Write	Generic	2,10	act 层	NO	14	ICLE-US-IND-0015.1	699	and distract the reader from your ideas Suggestions for Revision	Write	a clearer thesis statement at the end of paragraph one
write	Write	Generic	2,10	act 层	NO	14	ICLE-US-IND-0015.1	733	a counterargument eg Some believe money itself is corrupting because	Write	a real conclusion that ties back to the opening proverb
write	write	Generic	2,10	act 层	NO	15	ICLE-US-IND-0016.1	64	essay has a clear emotional core and personal authority you	write	from direct experience of both eras you re comparing the
write	Write	Generic	2,10	act 层	NO	16	ICLE-US-IND-0017.1	361	statistics or examples per paragraph would significantly strengthen your argument	Write	a Conclusion The essay currently ends with the paragraph about
write	Write	Generic	2,10	act 层	NO	16	ICLE-US-IND-0017.1	699	one piece of evidence or a concrete example per paragraph	Write	a strong concluding paragraph Proofread carefully for spelling homophones and
write	Write	Generic	2,10	act 层	NO	17	ICLE-US-IND-0018.1	676	and personal experience in past tense Overall Suggestions for Revision	Write	a clear thesis statement and place it at the end
write	Write	Generic	2,10	act 层	NO	17	ICLE-US-IND-0018.1	729	Revise tone eliminate all caps colloquialisms and direct reader address	Write	a conclusion that returns to and reinforces your thesis delete
write	write	Generic	2,10	act 层	NO	19	ICLE-US-IND-0020.1	20	this essay You clearly have strong opinions about feminism and	write	with passion and confidence Below are some observations to help
write	write	Generic	2,10	act 层	NO	22	ICLE-US-IND-0024.1	92	and Clarity Most Important Issue In your first paragraph you	write	since the original subject is I will have to disagree
write	write	Generic	2,10	act 层	NO	23	ICLE-US-IND-0025.1	70	you never state the saying you are responding to You	write	It s difficult to justify this saying but the reader
write	write	Generic	2,10	act 层	NO	26	ICLE-US-IND-0028.1	26	economic logic that may drive some youth toward crime You	write	with confidence and have a clear thesis crime pays that
write	write	Generic	2,10	act 层	NO	27	ICLE-US-MICH-0001.1	240	claim make it explicit rather than hedging Suggestion Before revising	write	a one sentence version of your thesis and test each
write	write	Generic	2,10	act 层	NO	29	ICLE-US-MICH-0003.1	659	technology into the body paragraph where they logically belong then	write	a cleaner concluding paragraph Read your essay aloud this will
write	write	Generic	2,10	act 层	NO	31	ICLE-US-MICH-0005.1	547	abbreviations like T V and th cen in formal writing	write	out television and the twentieth century Verb forms parts of
write	Write	Generic	2,10	act 层	NO	31	ICLE-US-MICH-0005.1	620	their lack of success on Summary of Priorities for Revision	Write	one clear thesis sentence stating your specific argument Break up
write	Write	Generic	2,10	act 层	NO	32	ICLE-US-MICH-0006.1	644	thing technology has been Suggestions for Revision Clarify your thesis	Write	one sentence that explicitly connects technology to American cultural educational
write	Write	Generic	2,10	act 层	NO	32	ICLE-US-MICH-0006.1	708	opinion to support your claims about American geographic linguistic literacy	Write	a concluding paragraph that returns to your friend nemesis metaphor
write	Write	Generic	2,10	act 层	NO	34	ICLE-US-MICH-0008.1	691	not consider more direct language Summary of Priorities for Revision	Write	a clear one sentence thesis Fix the WWII historical error
write	Write	Generic	2,10	act 层	NO	38	ICLE-US-MICH-0012.1	173	Harbor choosen chosen Ampersands Avoid using in formal academic writing	Write	out and instead Verb tense form errors has been drastically
write	write	Generic	2,10	act 层	NO	38	ICLE-US-MICH-0012.1	640	Pearl Harbor example Avoid the ampersand symbol in formal writing	write	and instead Overall this is a solid draft with a
write	write	Generic	2,10	act 层	NO	42	ICLE-US-MICH-0016.1	290	are several recurring errors worth addressing Their vs there You	write	Of course their have been and There is their is
write	write	Generic	2,10	act 层	NO	42	ICLE-US-MICH-0016.1	392	twice Punctuation and symbols Avoid using in formal academic writing	write	out and Redundant word and and diminished remove the duplicate
write	write	Generic	2,10	act 层	NO	43	ICLE-US-MICH-0017.1	592	washing clothes by hand Ampersands Avoid using in formal writing	write	out and Pronoun consistency You shift between man generic we
write	write	Generic	2,10	act 层	NO	44	ICLE-US-MICH-0018.1	389	leaving it as a question to the reader You could	write	dry clean only items instead Consistency in hyphenation You alternate
write	Write	Generic	2,10	act 层	NO	45	ICLE-US-MICH-0019.1	697	current impact from future speculation into distinct clearly signaled sections	Write	a proper concluding paragraph Proofread carefully for typos subject verb
write	Write	Generic	2,10	act 层	NO	48	ICLE-US-MICH-0022.1	662	economics and culture in fascinating ways To strengthen this essay	Write	a clear arguable thesis Reorganize paragraphs around main supporting claims
write	write	Generic	2,10	act 层	NO	52	ICLE-US-MICH-0026.1	593	throughout for a more formal objective tone eg individuals can	write	papers rather than you can write papers Run on sentences
write	write	Generic	2,10	act 层	NO	52	ICLE-US-MICH-0026.1	599	tone eg individuals can write papers rather than you can	write	papers Run on sentences Several sentences are quite long and
write	write	Generic	2,10	act 层	NO	53	ICLE-US-MICH-0027.1	238	simply describing typical decades A Timing Inconsistency to Fix You	write	as we embark on the year but you also reference
write	Write	Generic	2,10	act 层	NO	54	ICLE-US-MICH-0029.1	519	from formal academic argument to a direct call to action	Write	your local congressman This can be effective in persuasive writing
write	Write	Generic	2,10	act 层	NO	56	ICLE-US-MICH-0032.1	539	If you only have time for three changes focus on	Write	a conclusion this is currently missing and is essential for
write	write	Generic	2,10	act 层	NO	57	ICLE-US-MICH-0033.1	315	to educate its population or I would be unable to	write	about this particular topic is a weak almost circular argument
write	write	Generic	2,10	act 层	NO	61	ICLE-US-MICH-0037.1	403	are appropriate for notes or texting not academic essays Always	write	out with and and information b Correct word confusion effected
write	Write	Generic	2,10	act 层	NO	62	ICLE-US-MICH-0038.1	534	greater sense of responsibility to intervene Specific Suggestions for Revision	Write	a clear thesis statement for your introduction Try something like
write	write	Generic	2,10	act 层	NO	63	ICLE-US-MICH-0039.1	397	as invaluable resource w o is a text message abbreviation	write	it out as without in formal writing imp appears to
write	write	Generic	2,10	act 层	NO	63	ICLE-US-MICH-0039.1	565	from measured claims eg computers have significantly changed how students	write	Summary of Priority Revisions Add a clear arguable thesis statement
write	write	Generic	2,10	act 层	NO	64	ICLE-US-MICH-0040.1	582	issues to address in revision Avoid using in academic writing	write	out and Comma splices appear frequently eg as it is
write	Write	Generic	2,10	act 层	NO	64	ICLE-US-MICH-0040.1	646	verb are separated by many words Summary of Priority Revisions	Write	a clear thesis statement in your introduction Break the first
write	write	Generic	2,10	act 层	NO	66	ICLE-US-MICH-0042.1	620	home to watch T V Avoid using in formal writing	write	out and Consistency Use TV or T V consistently not
write	Write	Generic	2,10	act 层	NO	66	ICLE-US-MICH-0042.1	721	and punctuation paying special attention to apostrophes and comma splices	Write	a conclusion that returns to your opening idea and answers
write	write	Generic	2,10	act 层	NO	75	ICLE-US-MRQ-0006.1	501	the reason is that Comparative then vs than You consistently	write	more then cheaper then less then this should be than
write	Write	Generic	2,10	act 层	NO	78	ICLE-US-MRQ-0009.1	684	Next Steps Fill in all missing content with complete information	Write	a one sentence thesis statement and check that every paragraph
write	write	Generic	2,10	act 层	NO	79	ICLE-US-MRQ-0010.1	329	than pure profit margins Logical gap in Clozapril example You	write	if the monitors are of better quality this should not
write	Write	Generic	2,10	act 层	NO	84	ICLE-US-MRQ-0015.1	769	not literally an amendment about church and state Priority Revisions	Write	a clear single sentence thesis and move it to the
write	write	Generic	2,10	act 层	NO	89	ICLE-US-MRQ-0020.1	215	your own thesis In the paragraph about added pressures you	write	that women s teams benefit from not having the same
write	write	Generic	2,10	act 层	NO	90	ICLE-US-MRQ-0021.1	351	need refinement The abstinence section is a bit contradictory You	write	that there is evidence to prove that the goal of
write	write	Generic	2,10	act 层	NO	92	ICLE-US-MRQ-0023.1	117	to prove AIDS cannot be transmitted through casual contact you	write	Therefore co workers patients friends family or anyone else in
write	write	Generic	2,10	act 层	NO	98	ICLE-US-MRQ-0029.1	754	and strengthening your conclusion The personal paragraph shows you can	write	vividly and specifically try to bring that same voice to
write	Write	Generic	2,10	act 层	NO	100	ICLE-US-MRQ-0031.1	728	dismissive Next Steps Fill in all missing quotations and citations	Write	one sentence defining your ethical standard and revise topic sentences
write	write	Generic	2,10	act 层	NO	107	ICLE-US-MRQ-0038.1	235	weak argumentation Readers may wonder why you re motivated to	write	this critique at all A sentence or two clarifying your
write	write	Generic	2,10	act 层	NO	108	ICLE-US-MRQ-0039.1	61	is your most important revision priority Throughout the essay you	write	about what the advocates for censorship believe and prove almost
write	write	Generic	2,10	act 层	NO	110	ICLE-US-MRQ-0041.1	263	both articles Introduce quotations with signal phrases eg The authors	write	rather than just describing them Without this direct textual evidence
write	write	Generic	2,10	act 层	NO	111	ICLE-US-MRQ-0042	223	follow and will prevent you from confusing yourself as you	write	Establish and Maintain a Clear Thesis Your introduction promises an
write	write	Generic	2,10	act 层	NO	115	ICLE-US-MRQ-0046	234	Address a Troubling Early Contradiction In your first paragraph you	write	Suicide means the end of all problems Though those problems
write	write	Generic	2,10	act 层	NO	116	ICLE-US-PRB-0034.2	204	focused on Repeated phrases In the anomic suicide paragraph you	write	adolescents who have experienced the death of a parent twice
write	write	Generic	2,10	act 层	NO	119	ICLE-US-PRB-0037.2	452	the level of summary rather than analysis For example you	write	the results of these inequities are poverty homelessness discrimination and
write	Write	Generic	2,10	act 层	NO	120	ICLE-US-PRB-0038.2	670	past tense and theoretical discussion present tense Suggestions for Revision	Write	a clear thesis statement for your introduction Trim the historical
write	write	Generic	2,10	act 层	NO	123	ICLE-US-SCU-0001.2	21	ve chosen a genuinely difficult emotionally charged topic and you	write	with personal investment that gives your essay authenticity Your willingness
write	write	Generic	2,10	act 层	NO	123	ICLE-US-SCU-0001.2	445	discount this claim as unsupported Strengthen the Counterargument Section You	write	One should not argue that the battle flag stands for
write	Write	Generic	2,10	act 层	NO	129	ICLE-US-SCU-0002.4	610	protection of equipment smoother experience for workers Suggested Next Steps	Write	a one sentence thesis that names your main reasons explicitly
write	Write	Generic	2,10	act 层	NO	135	ICLE-US-SCU-0004.3	654	argument or is it decorative Summary of Priorities for Revision	Write	a clear thesis stating your specific position Reorganize paragraphs around
write	write	Generic	2,10	act 层	NO	136	ICLE-US-SCU-0004.4	88	thesis but you undermine it in your final paragraph You	write	Drinking should be prohibited to kids eighteen or older which
write	write	Generic	2,10	act 层	NO	138	ICLE-US-SCU-0005.2	483	which suggests you support marijuana legalization specifically But later you	write	if people want to harm their bodies why stop them
write	Write	Generic	2,10	act 层	NO	138	ICLE-US-SCU-0005.2	743	unless using them deliberately as illustrative evidence Priority Revision Steps	Write	one clear thesis sentence and place it at the end
write	write	Generic	2,10	act 层	NO	140	ICLE-US-SCU-0005.4	654	consciously devastated check subject verb clarity throughout Numbers Be consistent	write	out numbers or use numerals consistently eg not with a
write	write	Generic	2,10	act 层	NO	141	ICLE-US-SCU-0006.1	188	for statements that undercut your own argument For example you	write	most men helped around the house which weakens the point
write	write	Generic	2,10	act 层	NO	141	ICLE-US-SCU-0006.1	397	make your argument easier to follow A useful revision strategy	write	a one sentence summary of each paragraph s purpose then
write	Write	Generic	2,10	act 层	NO	141	ICLE-US-SCU-0006.1	680	more conversational Priority Revisions Insert the missing quotations and citations	Write	a clear explicit thesis statement in the introduction Break up
write	Write	Generic	2,10	act 层	NO	142	ICLE-US-SCU-0006.2	630	catch even if your eye skips over them Next Steps	Write	a one sentence thesis and test each paragraph against it
write	Write	Generic	2,10	act 层	NO	144	ICLE-US-SCU-0006.4	643	essay throughout Revision Priorities For your next draft I recommend	Write	one clear thesis sentence and place it at the end
write	write	Generic	2,10	act 层	NO	146	ICLE-US-SCU-0007.3	91	implies you re against unregulated TV violence But later you	write	Some television shows show violence because it appeals to adult
write	write	Generic	2,10	act 层	NO	146	ICLE-US-SCU-0007.3	489	argument not a report Also double check factual details you	write	season which should likely be or Address the Counterargument Directly
write	Write	Generic	2,10	act 层	NO	149	ICLE-US-SCU-0008.3	784	to the call to action Summary of Priorities for Revision	Write	one clear thesis statement and reorganize paragraphs around it Support
write	Write	Generic	2,10	act 层	NO	150	ICLE-US-SCU-0008.4	666	are easy to miss when reading silently Suggestions for Revision	Write	a clear thesis statement outlining your nuanced position mostly against
write	Write	Generic	2,10	act 层	NO	152	ICLE-US-SCU-0009.3	638	you presented supports it not add fresh material Priority Revisions	Write	a clear specific thesis statement and revise body paragraphs to
write	write	Generic	2,10	act 层	NO	153	ICLE-US-SCU-009.4	320	is confusing and appears to have a missing sentence You	write	some anti abortionist think that even woman women who have
write	Write	Generic	2,10	act 层	NO	156	ICLE-US-SCU-0010.4	703	instead of two parallel ones Summary of Priorities for Revision	Write	an explicit arguable thesis statement Reorganize paragraphs around ideas not
write	Write	Generic	2,10	act 层	NO	160	ICLE-US-SCU-0012.2	671	refers to for smoother more direct prose Suggested Revision Priorities	Write	a clear one sentence thesis stating your position and place
write	Write	Generic	2,10	act 层	NO	162	ICLE-US-SCU-0012.4	174	ways that prioritize sensationalism over genuine public interest Action step	Write	a clear thesis statement in your introduction that previews your
write	Write	Generic	2,10	act 层	NO	164	ICLE-US-SCU-0013.3	808	enforcement of existing state laws Summary of Priorities for Revision	Write	an explicit arguable thesis statement Reorganize so that background information
write	Write	Generic	2,10	act 层	NO	165	ICLE-US-SCU-0013.4	652	transition not blended into the same flow Suggested Next Steps	Write	a clear one sentence thesis and place it at the
write	write	Generic	2,10	act 层	NO	166	ICLE-US-SCU-0014.2	555	or semicolon not a comma Quotation mark errors You frequently	write	commas inside single quotes incorrectly eg their and stay home
write	write	Generic	2,10	act 层	NO	167	ICLE-US-SCU-0014.4	295	Unbalanced Treatment of the Other Side If you choose to	write	a persuasive essay Option B you still need to acknowledge
write	write	Generic	2,10	act 层	NO	167	ICLE-US-SCU-0014.4	357	it would strengthen your credibility significantly If you choose to	write	a true informative essay Option A you MUST include the
write	write	Generic	2,10	act 层	NO	168	ICLE-US-SCU-0015.2	522	well for satire but it s used inconsistently Sometimes you	write	ironically to mock old attitudes other times you write earnestly
write	write	Generic	2,10	act 层	NO	168	ICLE-US-SCU-0015.2	531	you write ironically to mock old attitudes other times you	write	earnestly Decide which tone you want and apply it consistently
write	Write	Generic	2,10	act 层	NO	168	ICLE-US-SCU-0015.2	778	author s full name title and publication details Next Steps	Write	a one sentence thesis and check that every paragraph supports
write	Write	Generic	2,10	act 层	NO	169	ICLE-US-SCU-0015.4	560	catches errors your eyes skip over Priority Revisions in order	Write	a clear explicit thesis statement in your introduction Add analytical
write	Write	Generic	2,10	act 层	NO	170	ICLE-US-SCU-0016.2	527	in this world need revision for clarity Suggestions for Revision	Write	a clear thesis statement in your introduction that states your
write	Write	Generic	2,10	act 层	NO	173	ICLE-US-SCU-0017.4	735	to catch these smaller errors before submission Suggested Next Steps	Write	a clear introduction with a thesis and roadmap Find credible
write	Write	Generic	2,10	act 层	NO	174	ICLE-US-IND-0001.1	714	Final advice for revision When revising focus on these priorities	Write	a clear thesis about corporate accountability Reorganize paragraphs so each
write	Write	Generic	2,10	act 层	NO	175	ICLE-US-IND-0002.1	683	focused Final advice When you revise focus on these priorities	Write	a clear thesis in the introduction Organize the essay into
write	write	Generic	2,10	act 层	NO	176	ICLE-US-IND-0003.1	178	at the end of the introduction For example you could	write	something like Although Americans claim to believe in equality the
write	Write	Generic	2,10	act 层	NO	176	ICLE-US-IND-0003.1	697	the economy Final advice For revision focus on these priorities	Write	a clearer thesis Break the essay into more focused paragraphs
write	write	Generic	2,10	act 层	NO	177	ICLE-US-IND-0004.1	555	on your intended meaning Grammar and sentence level issues You	write	in advanced English but there are several errors in articles
write	Write	Generic	2,10	act 层	NO	177	ICLE-US-IND-0004.1	683	to follow Shorter sentences would improve clarity Suggestions for revision	Write	a clear one sentence thesis Decide whether your essay argues
write	write	Generic	2,10	act 层	NO	178	ICLE-US-IND-0005.1	166	directly and earlier For example in the introduction you could	write	something like The saying money is the root of all
write	Write	Generic	2,10	act 层	NO	178	ICLE-US-IND-0005.1	683	to understand Final advice For revision focus on these priorities	Write	a clear thesis in the introduction Make each paragraph support
write	Write	Generic	2,10	act 层	NO	179	ICLE-US-IND-0006.1	709	them properly Final advice When revising focus on these priorities	Write	a clear thesis in the introduction Make each paragraph support
write	write	Generic	2,10	act 层	NO	180	ICLE-US-IND-0007.1	192	exact position is a little indirect For example you could	write	Crime rarely pays when all financial physical mental and legal
write	Write	Generic	2,10	act 层	NO	180	ICLE-US-IND-0007.1	729	not pay when all consequences are included Final Revision Priorities	Write	a clearer thesis in the introduction Develop each body paragraph
write	Write	Generic	2,10	act 层	NO	181	ICLE-US-IND-0008.1	710	and academic Final advice When revising focus on these priorities	Write	a clear thesis in the introduction Organize body paragraphs by
write	write	Generic	2,10	act 层	NO	182	ICLE-US-IND-0009.1	191	the introduction For example after introducing the phrase you could	write	something like Although the phrase suggests that criminal behavior always
write	write	Generic	2,10	act 层	NO	183	ICLE-US-IND-0010.1	703	needs more precision evidence and careful language control When revising	write	a clearer thesis make each paragraph focus on one main
write	write	Generic	2,10	act 层	NO	184	ICLE-US-IND-0011.1	127	range and makes it more engaging Academic tone You generally	write	in a formal style which suits argumentative writing Main areas
write	write	Generic	2,10	act 层	NO	184	ICLE-US-IND-0011.1	598	This is not really true and weakens your credibility Instead	write	Many people believe that doctors are overpaid Choose more precise
write	Write	Generic	2,10	act 层	NO	184	ICLE-US-IND-0011.1	681	Final advice for revision When revising focus on three priorities	Write	a sharper thesis that clearly states your position and reasons
write	Write	Generic	2,10	act 层	NO	186	ICLE-US-IND-0013.1	656	disagree Final advice for revision When revising do these things	Write	a clear thesis in the introduction Make each paragraph support
write	write	Generic	2,10	act 层	NO	186	ICLE-US-IND-0013.1	697	and word choice Example of a stronger thesis You might	write	something like Although feminism has played an important role in
write	write	Generic	2,10	act 层	NO	187	ICLE-US-IND-0014.1	55	a small crime can become much more dangerous You also	write	with energy and conviction which gives your essay a strong
write	write	Generic	2,10	act 层	NO	187	ICLE-US-IND-0014.1	482	happened simply robbery simple robbery B Relative pronouns You often	write	a person that or someone that For people who is
write	Write	Generic	2,10	act 层	NO	187	ICLE-US-IND-0014.1	681	more persuasive Final advice When revising focus on these priorities	Write	a clear thesis Divide the essay into logical paragraphs Replace
write	write	Generic	2,10	act 层	NO	190	ICLE-US-IND-0017.1	340	to make universal statements unless you can prove them Instead	write	Many offenders may experience guilt or regret after recognizing the
write	write	Generic	2,10	act 层	NO	190	ICLE-US-IND-0017.1	680	do these steps in order Insert the missing phrase and	write	a clear thesis Add a conclusion Improve topic sentences for
write	Write	Generic	2,10	act 层	NO	191	ICLE-US-IND-0018.1	712	What to do next For revision I suggest this plan	Write	a clear thesis in the introduction Remove the personal biography
