query_word	match_form	corpus	groups	layers	merge_expanded	doc_id	filename	token_pos	left	node	right
vague	vague	L1	1,12	维度一	NO	59	ICLE-US-MICH-0035.1	528	be sourced and dated labor statistics shift over time and	vague	phrasing something like weakens your credibility If you can t
vague	vague	L1	1,12	维度一	NO	60	ICLE-US-MICH-0036.1	362	move but develop it with actual historical detail rather than	vague	generalization Also consider consolidating five body paragraphs covering nuclear weapons
vague	vague	L1	1,12	维度一	NO	60	ICLE-US-MICH-0036.1	611	admirably ties back to the introduction but ends on a	vague	optimistic note hopeful by the st century we will have
vague	vague	L1	1,12	维度一	NO	62	ICLE-US-MICH-0038.1	436	specific government statement UN discussion economic sanction rather than the	vague	instantaneous demands of the world community One additional example beyond
vague	vague	L1	1,12	维度一	NO	63	ICLE-US-MICH-0039.1	484	Conclusion Your conclusion is very short and ends with a	vague	unearned flourish who knows where these machines will take us
vague	vague	L1	1,12	维度一	NO	67	ICLE-US-MICH-0043.1	93	Thesis and Argument Right now the essay s claim is	vague	You open by saying technology has made a significant impact
vague	vague	L1	1,12	维度一	NO	70	ICLE-US-MRQ-0001.1	439	Learned very much about evolution and argued significantly better are	vague	specify what was measured Secondhand summaries of studies a study
vague	Vague	L1	1,12	维度一	NO	76	ICLE-US-MRQ-0007.1	204	Times Magazine Name the researchers the publication and the year	Vague	sourcing weakens your credibility and makes it hard for a
vague	Vague	L1	1,12	维度一	NO	77	ICLE-US-MRQ-0008.1	539	historical events and ongoing conditions decide on a consistent framework	Vague	pronoun references It is true that this scenario is not
vague	vague	L1	1,12	维度一	NO	82	ICLE-US-MRQ-0013.1	681	to wonder what is the right thing to do are	vague	and could apply to almost any controversial topic Try to
vague	Vague	L1	1,12	维度一	NO	91	ICLE-US-MRQ-0022.1	237	specific accurately quoted claims from actual prayer in schools advocates	Vague	summaries won t do use direct quotations with proper citations
vague	vague	L1	1,12	维度一	NO	102	ICLE-US-MRQ-0033.1	77	claims need verification or correction The monkey euthanasia example is	vague	and unverifiable as presented Who are these monkeys What laboratory
vague	vague	L1	1,12	维度一	NO	106	ICLE-US-MRQ-0037.1	130	toward that specific claim Currently the introduction ends with a	vague	statement that both sides have definite strengths and weaknesses in
vague	vague	L1	1,12	维度一	NO	107	ICLE-US-MRQ-0038.1	238	connecting them Similarly the paragraph on vacillating on consequences is	vague	you assert that authors are indecisive but don t provide
vague	vague	L1	1,12	维度一	NO	107	ICLE-US-MRQ-0038.1	602	of why each quoted definition or claim is contradictory or	vague	don t assume readers will see it themselves Tightening the
vague	vague	L1	1,12	维度一	NO	108	ICLE-US-MRQ-0039.1	633	should appear These are essential readers need concrete evidence and	vague	references undermine your credibility Make sure every source is fully
vague	Vague	L1	1,12	维度一	NO	110	ICLE-US-MRQ-0041.1	628	at those who binge drink could be tightened for concision	Vague	pronoun references Phrases like these people or this technique sometimes
vague	vague	L1	1,12	维度一	NO	112	ICLE-US-MRQ-0043.1	275	side actually look like Without this baseline weak becomes a	vague	judgment Repetitive Structural Pattern Nearly every paragraph follows the same
vague	Vague	L1	1,12	维度一	NO	112	ICLE-US-MRQ-0043.1	356	deserve more depth while others could be mentioned more briefly	Vague	and Repetitive Language Phrases like weak values weak consequences and
vague	Vague	L1	1,12	维度一	NO	112	ICLE-US-MRQ-0043.1	536	in the Jessica DeBoer paragraph proofread carefully for such slips	Vague	pronoun reference In several places these proponents or this argument
vague	vague	L1	1,12	维度一	NO	113	ICLE-US-MRQ-0044.1	119	placeholders are filled Thesis and Argumentative Consistency Your introduction is	vague	about what you re actually arguing You say the authors
vague	vague	L1	1,12	维度一	NO	115	ICLE-US-MRQ-0046	172	to analyze specific values and consequences but this rationale is	vague	Why does focusing on one side let you analyze values
vague	Vague	L1	1,12	维度一	NO	117	ICLE-US-PRB-0035.2	733	function Therefore ones behavior Break these into shorter clearer sentences	Vague	pronoun reference If they are then do companies want to
vague	vague	L1	1,12	维度一	NO	119	ICLE-US-PRB-0037.2	513	assertion that needs backing Clarity and Precision Several sentences contain	vague	or imprecise phrasing that weakens your argument There is an
vague	vague	L1	1,12	维度一	NO	120	ICLE-US-PRB-0038.2	101	the final two paragraphs and even there it remains somewhat	vague	hopefully certain reforms can be made For an argumentative essay
vague	vague	L1	1,12	维度一	NO	121	ICLE-US-PRB-0039.2	476	common knowledge Clarity and Precision of Language Several sentences are	vague	or imprecise Society has become impersonal and complex this needs
vague	vague	L1	1,12	维度一	NO	128	ICLE-US-SCU-0002.3	35	studies and seasons gives your essay concrete evidence rather than	vague	generalizations This is a real strength you clearly did your
vague	vague	L1	1,12	维度一	NO	129	ICLE-US-SCU-0002.4	182	are many reasons why you should follow the rules is	vague	Consider a clearer more specific claim Following go kart safety
vague	Vague	L1	1,12	维度一	NO	131	ICLE-US-SCU-0003.3	680	Capitalization sentences beginning with lowercase letters on most college campuses	Vague	pronoun references Giving youths back their privileges did year olds
vague	Vague	L1	1,12	维度一	NO	135	ICLE-US-SCU-0004.3	382	this properly with specific names dates and a credible source	Vague	uncited claims about real deaths undermine your credibility This anecdote
vague	vague	L1	1,12	维度一	NO	135	ICLE-US-SCU-0004.3	658	or sadness Break these into shorter clearer units Also avoid	vague	phrases like at their own risk and at whatever cost
vague	vague	L1	1,12	维度一	NO	141	ICLE-US-SCU-0006.1	602	is a reasonable synthesis but it arrives abruptly and remains	vague	What would this middle road look like in practice You
vague	vague	L1	1,12	维度一	NO	143	ICLE-US-SCU-0006.3	112	which is good specific claims are easier to defend than	vague	ones But the essay s body doesn t consistently argue
vague	vague	L1	1,12	维度一	NO	147	ICLE-US-SCU-0007.4	328	in need of revision Throughout the essay you rely on	vague	appeals to authority psychologists and psychoanalysts have told us as
vague	vague	L1	1,12	维度一	NO	153	ICLE-US-SCU-009.4	105	knowledge and doesn t need extensive setup Consider cutting the	vague	historical claim These debates began over two decades ago unless
vague	Vague	L1	1,12	维度一	NO	154	ICLE-US-SCU-0010.2	729	suppose to supposed to its vs it s confusion throughout	Vague	pronoun references That s not always a problem what does
vague	vague	L1	1,12	维度一	NO	157	ICLE-US-SCU-0011.2	583	Your introduction sets up the topic but relies on some	vague	framing all that has not benefited the United States at
vague	vague	L1	1,12	维度一	NO	158	ICLE-US-SCU-0011.3	117	be sharper and more specific Right now gun control remains	vague	throughout the essay Ask yourself What specific policies are you
vague	vague	L1	1,12	维度一	NO	162	ICLE-US-SCU-0012.4	392	official Similarly the Spectator incident about the USC professor is	vague	readers don t know what was actually written or why
vague	vague	L1	1,12	维度一	NO	163	ICLE-US-SCU-0013.2	397	medical journals studies or health organizations Doing so would transform	vague	assertions into a credible case I d encourage you to
vague	Vague	L1	1,12	维度一	NO	165	ICLE-US-SCU-0013.4	693	chance to try fine but preceded by a comma splice	Vague	pronoun reference what makes it any different different from what
vague	vague	L1	1,12	维度一	NO	166	ICLE-US-SCU-0014.2	289	than repeating it Unclear topic sentences Several paragraphs open with	vague	transitions In this sense then rather than a clear claim
vague	vague	L1	1,12	维度一	NO	170	ICLE-US-SCU-0016.2	411	their way it will only lead to bigger controversy is	vague	Who are these people What is their way What controversy
vague	vague	L1	1,12	维度一	NO	175	ICLE-US-IND-0002.1	462	are fed up with society s rules may be too	vague	Explain what you mean more specifically Sentence level errors to
vague	vague	L1	1,12	维度一	NO	178	ICLE-US-IND-0005.1	109	think your thesis is something like the proverb is too	vague	to be meaningful because neither desire nor evil can be
vague	vague	L1	1,12	维度一	NO	178	ICLE-US-IND-0005.1	637	amount of wealth awesome mystery as evil rhetorically interesting but	vague	in an argumentative essay Aim for precision over grandeur Mechanical
vague	vague	L1	1,12	维度一	NO	179	ICLE-US-IND-0006.1	271	but not always the logic Introduction The opening is too	vague	because the quotation is missing and because phrases like that
vague	vague	L1	1,12	维度一	NO	181	ICLE-US-IND-0008.1	94	begins strongly but This idea is completely erroneous is too	vague	because the reader has to infer what this idea refers
vague	vague	L1	1,12	维度一	NO	182	ICLE-US-IND-0009.1	548	or stock market fraud managed to continue his activities is	vague	what activities which after not only saves money likely which
vague	vague	L1	1,12	维度一	NO	183	ICLE-US-IND-0010.1	698	the past Strengthen tone and word choice Some phrases are	vague	or informal such as I would venture to guess and
vague	vague	L1	1,12	维度一	NO	184	ICLE-US-IND-0011.1	486	essay has strong voice but some phrasing is too informal	vague	or rhetorical for academic argument Examples some sort of excitement
vague	vague	L1	1,12	维度一	NO	186	ICLE-US-IND-0013.1	652	like A lot of and These people because they sound	vague	Be more specific What to do in revision When you
vague	vague	L1	1,12	维度一	NO	191	ICLE-US-IND-0018.1	180	do not frame the argument effectively Problems The opening is	vague	I have heard this statement does not tell the reader
vague	vague	L1	1,12	维度一	NO	193	ICLE-US-IND-0020.1	165	the thesis At the moment the opening is forceful but	vague	The only reason this statement exists assumes a context and
vague	vague	L1	1,12	维度一	NO	201	ICLE-US-MICH-0001.1	471	stronger Style and academic tone Some wording is too informal	vague	or biased for academic argument Phrases to revise catch vivid
vague	vague	L1	1,12	维度一	NO	201	ICLE-US-MICH-0001.1	687	but they feel underdeveloped Curtailing some theoretical programming is too	vague	If you want to propose solutions make them practical and
vague	vague	L1	1,12	维度一	NO	202	ICLE-US-MICH-0002.1	94	component of leading a successful life is broad and slightly	vague	Try to make your thesis more precise by identifying the
vague	vague	L1	1,12	维度一	NO	203	ICLE-US-MICH-0003.1	161	introduction gives your general opinion but the thesis is somewhat	vague	and repetitive For example phrases like I feel appear often
vague	vague	L1	1,12	维度一	NO	206	ICLE-US-MICH-0006.1	438	the greatest Nemesis of our world feels too grand and	vague	a great majority of Americans live in their own personal
vague	vague	L1	1,12	维度一	NO	208	ICLE-US-MICH-0008.1	545	often passionate which is good but some phrases are too	vague	or poetic for an academic argument For example volumes volumes
vague	vague	L1	1,12	维度一	NO	208	ICLE-US-MICH-0008.1	728	one sentence thesis Reorganize the essay around main points Replace	vague	claims with explanations and examples Correct factual inaccuracies Edit for
vague	vague	L1	1,12	维度一	NO	212	ICLE-US-MICH-0012.1	275	in International Business during the past few decades is too	vague	Instead of referring to your own observation explain more directly
vague	vague	L1	1,12	维度一	NO	214	ICLE-US-MICH-0014.1	346	my country has spent uncountable trillions of dollars is too	vague	and likely inaccurate more change than our planet has seen
vague	vague	L1	1,12	维度一	NO	215	ICLE-US-MICH-0015.1	258	purposeful Use more precise and accurate wording Several phrases are	vague	or scientifically imprecise Examples medicinal chemistry acceptable but modern medicine
vague	vague	L1	1,12	维度一	NO	219	ICLE-US-MICH-0019.1	467	tone The writing is generally fluent but some phrases are	vague	or overly dramatic th century miracle looks bright indeed new
vague	vague	L1	1,12	维度一	NO	222	ICLE-US-MICH-0022.1	313	to cable viewing These are either unsupported exaggerated or too	vague	In academic argument readers need evidence and analysis If you
vague	vague	L1	1,12	维度一	NO	222	ICLE-US-MICH-0022.1	658	lives Also watch unnecessary commas inconsistent capitalization panasonic CORE Satellite	vague	or incorrect dates the last years past years Content accuracy
vague	vague	L1	1,12	维度一	NO	223	ICLE-US-MICH-0023.1	588	phrasing of course cute silly harmless problems emotionally loaded or	vague	expressions unless carefully explained Aim for a style that is
vague	vague	L1	1,12	维度一	NO	225	ICLE-US-MICH-0025.1	99	s out among inventions but the thesis is still somewhat	vague	A stronger thesis should state exactly why television matters most
vague	vague	L1	1,12	维度一	NO	228	ICLE-US-MICH-0029.1	538	passion is effective but some phrases are too emotional or	vague	for academic writing The lack of sight from our leaders
vague	vague	L1	1,12	维度一	NO	231	ICLE-US-MICH-0033.1	429	as and it s killing our population is dramatic and	vague	selling their lives short is informal possible suicide is unclear
vague	vague	L1	1,12	维度一	NO	237	ICLE-US-MICH-0039.1	365	but it is also the least developed The examples are	vague	everything from Biology to understanding of the cosm graph in
vague	vague	L1	1,12	维度一	NO	237	ICLE-US-MICH-0039.1	703	specific thesis Expand each body paragraph with concrete explanation Replace	vague	or informal language with formal academic wording Proofread carefully for
vague	vague	L1	1,12	维度一	NO	244	ICLE-US-MRQ-0001.1	353	to this specific debate Use credible evidence not placeholders or	vague	references The biggest weakness is lack of usable evidence The
vague	vague	L1	1,12	维度一	NO	245	ICLE-US-MRQ-0002.1	391	argues Explain how it supports or challenges your thesis Avoid	vague	phrases like many advocates feel unless you show where that
vague	vague	L1	1,12	维度一	NO	250	ICLE-US-MRQ-0007.1	260	references to research but some evidence is incomplete or too	vague	For example there are places marked with and some sources
vague	vague	L1	1,12	维度一	NO	252	ICLE-US-MRQ-0009.1	376	Health services Annas the article above but these references are	vague	A reader needs to know Who is being cited What
vague	vague	L1	1,12	维度一	NO	255	ICLE-US-MRQ-0012.1	122	safety social effects criticism and conclusion Main revision priorities Replace	vague	or incomplete evidence A major problem is that many quotations
vague	vague	L1	1,12	维度一	NO	269	ICLE-US-MRQ-0026.1	256	the sentence and then explain exactly why it is weak	vague	or persuasive Make your analysis more precise Sometimes your judgments
vague	vague	L1	1,12	维度一	NO	271	ICLE-US-MRQ-0028.1	162	saying schools should teach morals and values which can sound	vague	or overly broad Schools can teach responsibility consent consequences and
vague	vague	L1	1,12	维度一	NO	276	ICLE-US-MRQ-0033.1	446	and use of sources A major issue is incomplete or	vague	citation You include placeholders like which means key evidence is
vague	vague	L1	1,12	维度一	NO	280	ICLE-US-MRQ-0037.1	93	strong questions but the essay s exact claim stays somewhat	vague	You say both sides have strengths and weaknesses but readers
vague	vague	L1	1,12	维度一	NO	284	ICLE-US-MRQ-0041.1	638	this make for differences this makes for differences Overuse of	vague	phrasing Phrases like looks at good writer and interesting are
vague	vague	L1	1,12	维度一	NO	286	ICLE-US-MRQ-0043.1	504	refers to important cases and sources but many references remain	vague	and several placeholders are still present Those must be filled
vague	vague	L1	1,12	维度一	NO	287	ICLE-US-MRQ-0044.1	331	Harvard Hiley Ward and case studies but many references are	vague	In an argumentative essay evidence is most convincing when the
vague	vague	L1	1,12	维度一	NO	287	ICLE-US-MRQ-0044.1	691	and honest ensure an honest Sentence clarity Some sentences are	vague	or awkwardly phrased such as when teachers as role models
vague	vague	L1	1,12	维度一	NO	290	ICLE-US-PRB-0034.2	713	The conclusion is too brief Instead of ending with a	vague	statement restate your thesis and show what the theoretical analysis
vague	vague	L1	1,12	维度一	NO	291	ICLE-US-PRB-0035.2	328	of both theories is promising but sometimes the explanations are	vague	or repetitive For example When discussing Rational Choice Theory emphasize
vague	vague	L1	1,12	维度一	NO	292	ICLE-US-PRB-0036.2	676	is Overcrowded prisons are word choice good intelligent judges is	vague	use highly qualified judges Some sentences are also too long
vague	vague	L1	1,12	维度一	NO	297	ICLE-US-SCU-0001.2	303	the civil rights movement started is also inaccurate and too	vague	In my mind that stands for the South fighting to
vague	vague	L1	1,12	维度一	NO	297	ICLE-US-SCU-0001.2	579	or local memory Without that explanation way of life sounds	vague	and potentially evasive Improve organization Your draft would benefit from
vague	vague	L1	1,12	维度一	NO	300	ICLE-US-SCU-0002.1	385	unfinished they think Pollitt feels that Some source attributions are	vague	or grammatically awkward You often mention a source then move
vague	vague	L1	1,12	维度一	NO	303	ICLE-US-SCU-0002.4	623	it Also phrases like a good bit of people are	vague	Use more precise wording several riders many incidents serious bruising
vague	vague	L1	1,12	维度一	NO	304	ICLE-US-SCU-0003.2	62	main claim Right now your thesis is somewhat delayed and	vague	I would like to express my opinion on the justness
vague	vague	L1	1,12	维度一	NO	313	ICLE-US-SCU-0005.3	100	the essay energy The paper does not feel detached or	vague	Effective use of anecdote The opening example is memorable and
vague	vague	L1	1,12	维度一	NO	320	ICLE-US-SCU-0007.3	128	some people disagree with its effects on children is also	vague	What to do State a precise thesis at the end
vague	vague	L1	1,12	维度一	NO	321	ICLE-US-SCU-0007.4	292	clearly to public funding debates The conclusion is broad but	vague	It should restate the thesis and synthesize the main reasons
vague	vague	L1	1,12	维度一	NO	321	ICLE-US-SCU-0007.4	548	form Also be careful with phrasing that sounds inflated or	vague	the very essence of early human thought negative influences productive
vague	vague	L1	1,12	维度一	NO	333	ICLE-US-SCU-0011.4	294	or study Explaining how the evidence supports your point Avoiding	vague	references like they have done studies Example Instead of They
vague	vague	L1	1,12	维度一	NO	336	ICLE-US-SCU-0012.4	84	scrutiny of political figures which helps move the paper beyond	vague	complaint For revision the main task is to turn this
vague	vague	L1	1,12	维度一	NO	344	ICLE-US-SCU-0016.2	583	thoughtfully Work on style and tone Several sentences are informal	vague	or awkwardly phrased Examples controversy has risen There is always
weakness	weakness	Baseline	9	act 层	NO	8	ICLE-US-IND-0009.1	324	the industries built around punishing crime This turns a potential	weakness	into a deliberate sophisticated move showing that who profits is
weakness	weakness	Baseline	9	act 层	NO	13	ICLE-US-IND-0014.1	239	claim before pivoting to your own moral character having a	weakness	for children Paragraph by far the longest tells an extended
weakness	weakness	Baseline	9	act 层	NO	13	ICLE-US-IND-0014.1	384	argument Evidence and Support This is the essay s biggest	weakness	Your support currently comes from Personal belief I was always
weakness	weakness	Baseline	9	act 层	NO	13	ICLE-US-IND-0014.1	532	voice Similarly I am a true believer and having a	weakness	for children insert personal identity into what should be an
weakness	weakness	Baseline	9	act 层	NO	15	ICLE-US-IND-0016.1	457	seriously Why might some women feel that traditional chivalry implies	weakness	or unequal status Engaging honestly with this view and then
weakness	weakness	Baseline	9	act 层	NO	19	ICLE-US-IND-0020.1	216	forward Evidence and Support This is the essay s biggest	weakness	every claim is asserted not demonstrated Who are these radical
weakness	weakness	Baseline	9	act 层	NO	28	ICLE-US-MICH-0002.1	183	to prove Paragraph Development This is the essay s biggest	weakness	each paragraph introduces an idea but abandons it before it
weakness	weakness	Baseline	9	act 层	NO	30	ICLE-US-MICH-0004.1	232	rigorous Develop Your Evidence This is the essay s biggest	weakness	you make broad sweeping claims without supporting them with specific
weakness	weakness	Baseline	9	act 层	NO	31	ICLE-US-MICH-0005.1	433	now Evidence and Development This is the essay s biggest	weakness	right now Every claim is asserted but not demonstrated One
weakness	weakness	Baseline	9	act 层	NO	32	ICLE-US-MICH-0006.1	393	idea technology s danger lies in its combination with human	weakness	that is simply dropped Pick it back up Show us
weakness	weakness	Baseline	9	act 层	NO	32	ICLE-US-MICH-0006.1	698	connects to paragraph two s argument about technology and human	weakness	Add at least one external source to support your claims
weakness	weakness	Baseline	9	act 层	NO	36	ICLE-US-MICH-0010.1	197	prove Evidence and Development This is the essay s greatest	weakness	Every paragraph relies on generalized claims millions of Americans many
weakness	weakness	Baseline	9	act 层	NO	40	ICLE-US-MICH-0014.1	306	its main claim Evidence This is the essay s biggest	weakness	for an argumentative piece You make several large factual claims
weakness	weakness	Baseline	9	act 层	NO	54	ICLE-US-MICH-0029.1	277	writing Evidence and Support This is the essay s greatest	weakness	You make several serious claims without supporting evidence Killing our
weakness	weakness	Baseline	9	act 层	NO	74	ICLE-US-MRQ-0005.1	462	explicitly connect back to the thesis criteria eg The first	weakness	in the pro New Age argument concerns credibility of authorship
weakness	weakness	Baseline	9	act 层	NO	74	ICLE-US-MRQ-0005.1	574	are in tension A skeptical reader will notice this same	weakness	you attribute to the other side Clarity and Precision of
weakness	weakness	Baseline	9	act 层	NO	86	ICLE-US-MRQ-0017.1	543	logic or evidence in the same sentence rather than asserting	weakness	and then providing evidence after the fact Similarly with these
weakness	weakness	Baseline	9	act 层	NO	89	ICLE-US-MRQ-0020.1	101	Support Most Urgent Issue This is the essay s biggest	weakness	You reference statistics quotations from Linnea Smith Pat Summitt and
weakness	weakness	Baseline	9	act 层	NO	106	ICLE-US-MRQ-0037.1	427	undermines trust in doctors Push yourself to find a genuine	weakness	here for consistency and credibility The suicide contagion argument you
weakness	weakness	Baseline	9	act 层	NO	106	ICLE-US-MRQ-0037.1	536	the previous sentence or restructuring Repetitive phrasing definite strength definite	weakness	and This is significant because recur so often that they
weakness	weakness	Baseline	9	act 层	NO	113	ICLE-US-MRQ-0044.1	372	weigh the loophole in academic codes against the peer pressure	weakness	you identify in honor codes and explain why one flaw
weakness	weakness	Baseline	9	act 层	NO	113	ICLE-US-MRQ-0044.1	515	a general statement then list examples then pivot to a	weakness	then to your opinion all without clear signposting Add transitional
weakness	weakness	Baseline	9	act 层	NO	113	ICLE-US-MRQ-0044.1	536	sentences that tell the reader why you re introducing a	weakness	However this success is undermined by rather than shifting abruptly
weakness	weakness	Baseline	9	act 层	NO	125	ICLE-US-SCU-0001.4	174	several Evidence and Support This is the essay s greatest	weakness	You make several assertive claims that standards are sometimes lowered
weakness	weakness	Baseline	9	act 层	NO	125	ICLE-US-SCU-0001.4	475	your credibility with a general academic audience Phrases like physical	weakness	of the weaker sex and repeated framing of women as
weakness	weakness	Baseline	9	act 层	NO	132	ICLE-US-SCU-0003.4	120	Revision Evidence and Support This is your essay s biggest	weakness	You make several strong claims without any supporting data These
weakness	weakness	Baseline	9	act 层	NO	134	ICLE-US-SCU-0004.2	47	write with a genuine persuasive voice The essay s main	weakness	is not its ideas but its organization and use of
weakness	weakness	Baseline	9	act 层	NO	140	ICLE-US-SCU-0005.4	172	can excuse Organization The essay s structure is its biggest	weakness	You move between multiple team relocations Colts Oilers Raiders Rams
weakness	weakness	Baseline	9	act 层	NO	158	ICLE-US-SCU-0011.3	265	Between Evidence and Claim This is the essay s biggest	weakness	your examples show that guns are misused but they don
weakness	weakness	Baseline	9	act 层	NO	170	ICLE-US-SCU-0016.2	194	Over reliance on Quotations This is the essay s biggest	weakness	Nearly every paragraph consists of one long quotation after another
weakness	weakness	Baseline	9	act 层	NO	173	ICLE-US-SCU-0017.4	182	next Evidence and Citations This is the essay s biggest	weakness	You cite several statistics and a legal case but none
weakness	weakness	Baseline	9	act 层	NO	186	ICLE-US-IND-0013.1	228	the current draft B Many claims need evidence A major	weakness	is that the essay makes broad assertions without support Examples
weakness	weakness	Baseline	9	act 层	NO	193	ICLE-US-IND-0020.1	328	thoughtful and persuasive C Support claims with evidence Your biggest	weakness	is the lack of evidence Many claims are broad and
weakness	weakness	Baseline	9	act 层	NO	200	ICLE-US-IND-0028.1	147	instead focuses on perception and circumstances Reduce overgeneralization A major	weakness	in the essay is that it treats inner city youth
weakness	weakness	Baseline	9	act 层	NO	201	ICLE-US-MICH-0001.1	311	the progression of your ideas Use of evidence The biggest	weakness	in the essay is the lack of concrete evidence Many
weakness	weakness	Baseline	9	act 层	NO	215	ICLE-US-MICH-0015.1	196	just what you are summarizing Add specific evidence The biggest	weakness	is the lack of concrete support You make broad claims
weakness	weakness	Baseline	9	act 层	NO	217	ICLE-US-MICH-0017.1	283	essay a stronger argumentative shape Develop your evidence The biggest	weakness	is that the essay relies mostly on exaggeration and rhetorical
weakness	weakness	Baseline	9	act 层	NO	221	ICLE-US-MICH-0021.1	300	position Develop your reasoning with evidence and examples The biggest	weakness	in the essay is the lack of concrete support Your
weakness	weakness	Baseline	9	act 层	NO	224	ICLE-US-MICH-0024.1	440	end the Cold War Reforms in the Soviet Union economic	weakness	and years of resistance also played major roles Improve logic
weakness	weakness	Baseline	9	act 层	NO	248	ICLE-US-MRQ-0005.1	281	weakens your argument Improve your use of sources The biggest	weakness	is that many quotations are missing and replaced with Because
weakness	weakness	Baseline	9	act 层	NO	256	ICLE-US-MRQ-0013.1	172	judgment clear Use textual evidence directly and accurately The biggest	weakness	in the essay is the lack of actual quoted evidence
weakness	weakness	Baseline	9	act 层	NO	259	ICLE-US-MRQ-0016.1	162	paragraphs clearly Replace informal language with academic tone A major	weakness	is the repeated use of conversational phrasing Well to me
weakness	weakness	Baseline	9	act 层	NO	261	ICLE-US-MRQ-0018.1	398	point back to the thesis Use of evidence A major	weakness	is the handling of sources Many quotations are marked as
weakness	weakness	Baseline	9	act 层	NO	263	ICLE-US-MRQ-0020.1	141	priority strengthen the argument with evidence Right now the biggest	weakness	is that many claims are unsupported or incomplete Several places
weakness	weakness	Baseline	9	act 层	NO	267	ICLE-US-MRQ-0024.1	233	contains many quotation placeholders Right now this is the biggest	weakness	Because the argument depends heavily on quoted authorities missing quotations
weakness	weakness	Baseline	9	act 层	NO	269	ICLE-US-MRQ-0026.1	272	the paper Include real quotations and analyze them The biggest	weakness	in the draft is the repeated use of instead of
weakness	weakness	Baseline	9	act 层	NO	276	ICLE-US-MRQ-0033.1	350	euthanasia law D Use stronger more relevant evidence The biggest	weakness	is evidence Some sources seem dated unclear or incomplete and
weakness	weakness	Baseline	9	act 层	NO	279	ICLE-US-MRQ-0036.1	399	policy or ethical concern rather than condemning parents D Immune	weakness	and inherited defects The claim that medicine is broadly weakening
weakness	weakness	Baseline	9	act 层	NO	280	ICLE-US-MRQ-0037.1	249	source Explanation analysis Evaluation of the argument s strength or	weakness	Link back to thesis At present some paragraphs drift between
weakness	weakness	Baseline	9	act 层	NO	280	ICLE-US-MRQ-0037.1	478	wording Deepen your analysis You often identify a strength or	weakness	which is excellent but sometimes the explanation remains general For
weakness	weakness	Baseline	9	act 层	NO	281	ICLE-US-MRQ-0038.1	369	long term harm Be careful not to label complexity as	weakness	unless you can show why it undermines persuasion Reconsider the
weakness	weakness	Baseline	9	act 层	NO	284	ICLE-US-MRQ-0041.1	263	evidence you actually discuss Use stronger textual evidence A major	weakness	is that many claims about the articles are general rather
weakness	weakness	Baseline	9	act 层	NO	287	ICLE-US-MRQ-0044.1	544	If honor codes depend on reporting peers how can that	weakness	be reduced If you answer these questions directly your argument
weakness	weakness	Baseline	9	act 层	NO	314	ICLE-US-SCU-0005.4	262	easier to follow Use a more academic tone Your strongest	weakness	is tone Many phrases are emotionally powerful but in an
weakness	weakness	Baseline	9	act 层	NO	328	ICLE-US-SCU-0010.2	304	your argument easier to follow Use stronger evidence A major	weakness	in the essay is that many claims are unsupported or
weakness	weakness	Baseline	9	act 层	NO	333	ICLE-US-SCU-0011.4	257	you do not identify any sources This is the biggest	weakness	in the paper Readers need to know where the data
weakness	weakness	Baseline	9	act 层	NO	339	ICLE-US-SCU-0013.4	484	more fully You mention the main opposing claims tradition physical	weakness	and distraction That is a good strategy To improve respond
worth	worth	Generic	10	act 层	NO	2	ICLE-US-IND-0003.1	52	governed by different sometimes contradictory cultural logics is sophisticated and	worth	developing The child care example is well chosen and emotionally
worth	worth	Generic	10	act 层	NO	9	ICLE-US-IND-0010.1	525	Language Style and Grammar There are several recurring grammar issues	worth	reviewing should be financially reward should be financially rewarded took
worth	worth	Generic	10	act 层	NO	18	ICLE-US-IND-0019.1	426	be told me For whatever money they received was not	worth	subject verb agreement were not worth I recommend reading your
worth	worth	Generic	10	act 层	NO	18	ICLE-US-IND-0019.1	432	they received was not worth subject verb agreement were not	worth	I recommend reading your essay aloud slowly or asking someone
worth	worth	Generic	10	act 层	NO	22	ICLE-US-IND-0024.1	601	use this correctly in your first paragraph be consistent throughout	worth	while causes are sometimes being used Consider revising to are
worth	worth	Generic	10	act 层	NO	24	ICLE-US-IND-0026.1	428	of audience Language and Grammar There are several recurring errors	worth	reviewing Capitalization christian should be Christian proper adjective Spelling subservant
worth	worth	Generic	10	act 层	NO	25	ICLE-US-IND-0027.1	452	more earned Language and Grammar You have some recurring errors	worth	correcting it s advantages should be its advantages its possessive
worth	worth	Generic	10	act 层	NO	26	ICLE-US-IND-0028.1	341	being reserved for violent offenders is a real policy issue	worth	developing but currently rests on assertion not data Consider the
worth	worth	Generic	10	act 层	NO	27	ICLE-US-MICH-0001.1	757	your revision the core argument here is thought provoking and	worth	refining
worth	worth	Generic	10	act 层	NO	29	ICLE-US-MICH-0003.1	343	into examples Language and Grammar You have some recurring errors	worth	addressing Spelling Interraction interaction obstical obstacle Subject verb agreement computers
worth	worth	Generic	10	act 层	NO	34	ICLE-US-MICH-0008.1	438	are distinct though related areas of physics and it s	worth	being precise about which one you re actually discussing throughout
worth	worth	Generic	10	act 层	NO	37	ICLE-US-MICH-0011.1	724	that the vaccine sustained rather than caused population growth is	worth	developing fully With more evidence and tighter structure this essay
